wconfid,pctid,x,y,z,mag
1,20,0.965,-0.078,-0.152,0.980006633
1,20,0.973,-0.059,-0.117,0.981783581
1,20,1.02,0.07,-0.117,1.029071912
1,20,0.965,-0.055,-0.168,0.981057593
1,20,0.98,-0.09,-0.117,0.991054489
1,20,1.02,0.055,-0.129,1.029595066
1,20,0.984,-0.023,-0.141,0.994316851
1,20,0.977,-0.109,-0.117,0.989999495
1,20,1.012,0.008,-0.125,1.019722021
1,20,0.965,0.063,-0.145,0.97786451
1,20,1.051,0.121,-0.113,1.063960056
1,20,0.992,0.078,-0.129,1.003388758
1,20,1,-0.023,-0.125,1.008044642
1,20,0.98,-0.148,-0.121,0.998471332
1,20,0.992,0.117,-0.125,1.006666777
1,20,1.008,0,-0.109,1.013876225
1,20,0.988,-0.129,-0.145,1.006881324
1,20,0.965,-0.082,-0.109,0.974592222
1,20,0.969,0.004,-0.121,0.976533666
1,20,1,0.129,-0.16,1.020902052
1,20,1.031,0.078,-0.121,1.041002402
1,20,0.98,-0.051,-0.152,0.993028197
1,20,0.984,0.113,-0.117,0.997353498
1,20,0.98,-0.094,-0.148,0.995560144
1,20,0.984,-0.031,-0.148,0.995550601
1,20,1.008,0.043,-0.117,1.015678099
1,20,0.988,-0.109,-0.145,1.004514808
1,20,0.988,0.004,-0.145,0.998591508
1,20,1.039,-0.051,-0.125,1.047734222
1,20,0.98,-0.109,-0.137,0.995514942
1,20,0.992,0.035,-0.129,1.000964535
1,20,1.031,-0.07,-0.129,1.041394258
1,20,0.98,-0.078,-0.141,0.993159101
1,20,0.996,0.07,-0.141,1.008363526
1,20,1.031,-0.063,-0.129,1.040947165
1,20,0.988,-0.02,-0.141,0.9982109
1,20,1,0.082,-0.133,1.012132896
1,20,1.047,0.07,-0.121,1.05629068
1,20,0.988,0.129,-0.117,1.003231778
1,20,1.02,0.023,-0.129,1.028382225
1,20,0.977,-0.109,-0.16,0.995996988
1,20,0.961,-0.082,-0.117,0.971562659
1,20,1.004,0.016,-0.125,1.011877957
1,20,0.977,-0.063,-0.148,0.990152514
1,20,0.965,-0.102,-0.121,0.977890587
1,20,0.977,0.066,-0.133,0.988217587
1,20,0.98,-0.039,-0.152,0.992484257
1,20,0.977,-0.102,-0.125,0.990231286
1,20,1.043,0.094,-0.117,1.053742853
1,20,0.977,-0.016,-0.141,0.987251741
1,20,0.973,-0.094,-0.121,0.984990355
1,20,1.055,0.117,-0.117,1.067896531
1,20,0.965,0.023,-0.137,0.974947691
1,20,1.047,0.098,-0.117,1.058065215
1,20,0.996,0.098,-0.137,1.010143059
1,20,1,-0.016,-0.121,1.007420965
1,20,0.965,-0.109,-0.113,0.977688601
1,20,0.961,0.133,-0.102,0.975507048
1,20,1.004,-0.008,-0.129,1.012285039
1,20,0.98,-0.055,-0.113,0.988025303
1,20,1.004,0.133,-0.121,1.019973529
1,20,1.02,0.031,-0.129,1.028592242
1,20,1,-0.047,-0.137,1.01043456
1,20,0.957,-0.066,-0.117,0.966381912
1,20,1.035,0.059,-0.113,1.042820694
1,20,0.973,0.133,-0.148,0.993137453
1,20,1.031,0.074,-0.129,1.041670773
1,20,0.992,0,-0.152,1.0035776
1,20,0.965,-0.078,-0.121,0.975679251
1,20,0.98,-0.039,-0.137,0.990297935
1,20,0.984,0.035,-0.133,0.993564291
1,20,0.98,-0.07,-0.125,0.990416579
1,20,0.988,-0.109,-0.137,1.00339125
1,20,0.988,0.07,-0.137,0.999906496
1,20,0.996,-0.055,-0.129,1.00582404
1,20,0.953,-0.152,-0.148,0.976328326
1,20,1.008,0.066,-0.133,1.018876342
1,20,0.996,-0.027,-0.121,1.003686206
1,20,0.965,-0.168,-0.16,0.992496348
1,20,0.973,0.055,-0.109,0.9806299
1,20,1.031,0.008,-0.125,1.038580762
1,20,0.984,0.148,-0.164,1.008491943
1,20,1.023,0.074,-0.125,1.033261825
1,20,0.984,-0.043,-0.156,0.997216626
1,20,0.996,-0.086,-0.129,1.007994544
1,20,1.027,0.105,-0.117,1.038962463
1,20,0.977,0.004,-0.137,0.986566774
1,20,1.039,-0.086,-0.125,1.05002
1,20,0.973,-0.125,-0.145,0.991654678
1,20,1.004,0.008,-0.137,1.013335581
1,20,1.043,-0.074,-0.125,1.053066949
1,20,0.965,-0.148,-0.152,0.988045039
1,20,0.996,0.031,-0.141,1.006408466
1,20,1.027,-0.047,-0.125,1.035646175
1,20,0.977,-0.152,-0.156,1.000984016
1,20,1,0.082,-0.137,1.012666283
1,20,1.031,0,-0.121,1.038076105
1,20,0.992,0.125,-0.125,1.007627908
1,20,1.016,0.016,-0.133,1.02479315
1,20,0.98,-0.086,-0.145,0.994394791
1,20,0.984,-0.063,-0.129,0.994417417
1,20,1.023,0.047,-0.125,1.031679698
1,20,0.973,-0.105,-0.156,0.991004541
1,20,0.992,-0.031,-0.129,1.000832653
1,20,1.043,0.055,-0.121,1.051434734
1,20,0.969,-0.09,-0.152,0.984969543
1,20,0.98,-0.043,-0.117,0.987895743
1,20,1.027,0.078,-0.117,1.036581883
1,20,0.961,-0.047,-0.152,0.974081105
1,20,0.973,-0.078,-0.113,0.982640321
1,20,1.012,0.074,-0.121,1.021890894
1,20,1.016,0.012,-0.145,1.026364945
1,20,1.027,0.117,-0.105,1.038962463
1,20,0.992,0.039,-0.137,1.002174635
1,20,0.984,-0.035,-0.125,0.992525063
1,20,0.953,-0.16,-0.121,0.973883977
1,20,0.996,0.055,-0.125,1.005318855
1,20,1.008,-0.027,-0.133,1.017094882
1,20,0.961,-0.16,-0.117,0.981228821
1,20,1,0.113,-0.129,1.014598443
1,20,1.012,-0.008,-0.125,1.019722021
1,20,0.973,-0.133,-0.125,0.989971212
1,20,0.988,0.141,-0.121,1.005318855
1,20,1.027,0.008,-0.141,1.036664845
1,20,0.98,0.125,-0.152,0.999564405
1,20,1.062,0.094,-0.133,1.074415655
1,20,0.992,-0.027,-0.141,1.002334276
1,20,0.977,0.102,-0.121,0.989734308
1,20,0.977,-0.113,-0.121,0.990928353
1,20,0.996,0.004,-0.148,1.006943891
1,20,1.008,-0.039,-0.121,1.015985236
1,20,0.973,-0.121,-0.152,0.992206632
1,20,1.004,0.035,-0.145,1.015020197
1,20,0.961,-0.004,-0.125,0.96910371
1,20,0.984,-0.129,-0.152,1.00399253
1,20,0.996,0.066,-0.133,1.007005958
1,20,1.043,-0.035,-0.125,1.051046621
1,20,0.973,-0.109,-0.145,0.989765124
1,20,1.027,0.09,-0.137,1.039999038
1,20,1.023,-0.016,-0.125,1.030732749
1,20,0.961,-0.051,-0.133,0.971499357
1,20,1,0.113,-0.117,1.013142636
1,20,1.023,-0.008,-0.129,1.031132387
1,20,0.98,-0.074,-0.141,0.99285296
1,20,1,0.113,-0.125,1.014097628
1,20,1.016,0.008,-0.125,1.023691848
1,20,0.98,0.152,-0.113,0.99813476
1,20,1.02,0.055,-0.121,1.028623352
1,20,0.984,-0.043,-0.148,0.995996486
1,20,0.969,-0.09,-0.113,0.979709141
1,20,1.039,0.008,-0.141,1.048554243
1,20,0.98,-0.008,-0.137,0.989562024
1,20,1.008,-0.094,-0.148,1.0231344
1,20,1.023,0.094,-0.129,1.035377226
1,20,0.996,0.031,-0.148,1.007413024
1,20,1.035,0.102,-0.133,1.048483667
1,20,1.004,0.129,-0.133,1.020953476
1,20,1,-0.012,-0.121,1.007365376
1,20,0.949,0.074,-0.117,0.959044316
1,20,0.945,-0.051,-0.117,0.953580096
1,20,0.988,0.043,-0.125,0.996803892
1,20,0.977,-0.113,-0.152,0.995189429
1,20,0.957,-0.07,-0.109,0.965727705
1,20,1.02,0.051,-0.121,1.028417231
1,20,0.992,-0.066,-0.152,1.005745495
1,20,0.977,-0.086,-0.121,0.98821354
1,20,1.016,0.066,-0.121,1.025306296
1,20,0.988,0.008,-0.141,0.998042584
1,20,1.039,0.098,-0.125,1.051070882
1,20,0.988,0.031,-0.129,0.996868096
1,20,0.992,-0.059,-0.129,1.002090814
1,20,0.961,-0.117,-0.121,0.975628515
1,20,1,0.055,-0.133,1.010303915
1,20,0.988,-0.055,-0.117,0.996422601
1,20,0.984,-0.082,-0.129,0.995801687
1,20,0.992,0.09,-0.137,1.00545164
1,20,1.004,-0.027,-0.117,1.011154785
1,20,1.004,-0.027,-0.117,1.011154785
1,20,0.996,0.105,-0.125,1.009289849
1,20,1.023,0.012,-0.129,1.031171179
1,20,1.004,-0.125,-0.152,1.023105566
1,20,0.965,-0.043,-0.109,0.972087959
1,20,1.02,0.02,-0.129,1.028319503
1,20,1,0.148,-0.156,1.022858739
1,20,1.02,0.016,-0.137,1.029283732
1,20,0.98,-0.047,-0.145,0.991783242
1,20,0.965,0.145,-0.113,0.982353806
1,20,1,-0.086,-0.145,1.014110941
1,20,0.992,-0.012,-0.148,1.003051345
1,20,0.969,0.125,-0.113,0.983542068
1,20,0.984,-0.133,-0.156,1.005127355
1,20,0.992,0.016,-0.145,1.002668938
1,20,1.039,-0.066,-0.117,1.047647842
1,20,0.961,-0.141,-0.141,0.981469816
1,20,0.988,0.043,-0.125,0.996803892
1,20,1.023,-0.051,-0.129,1.032361855
1,20,0.949,-0.156,-0.156,0.97430642
1,20,1.004,0.059,-0.125,1.013470276
1,20,1.035,-0.035,-0.129,1.043595228
1,20,0.961,-0.156,-0.16,0.986639245
1,20,1,0.109,-0.133,1.014677289
1,20,1.023,0,-0.129,1.031101353
1,20,0.984,0.137,-0.117,1.000356936
1,20,1.031,0.078,-0.121,1.041002402
1,20,0.988,-0.039,-0.145,0.999344785
1,20,0.965,-0.07,-0.113,0.974111903
1,20,0.996,0.074,-0.094,1.00315901
1,20,0.98,-0.02,-0.141,0.990293391
1,20,0.977,-0.063,-0.117,0.985995436
1,20,1.035,0.098,-0.125,1.047116994
1,20,0.992,0,-0.148,1.002979561
1,20,1.027,0.008,-0.121,1.034134421
1,20,1,0.074,-0.133,1.011516189
1,20,1,-0.047,-0.125,1.008877594
1,20,0.973,0.074,-0.125,0.983783513
1,20,0.957,-0.02,-0.133,0.966404677
1,20,1.008,-0.004,-0.125,1.015728802
1,20,0.965,0.082,-0.121,0.976007172
1,20,0.969,-0.02,-0.113,0.97577149
1,20,1.016,0.02,-0.125,1.023855947
1,20,0.953,-0.129,-0.145,0.972561052
1,20,1.027,-0.027,-0.145,1.037536987
1,20,1.008,0.035,-0.113,1.014917731
1,20,0.992,-0.109,-0.148,1.008885028
1,20,0.973,-0.086,-0.133,0.985806269
1,20,1.023,0.051,-0.117,1.030931133
1,20,0.973,-0.09,-0.148,0.988298032
1,20,0.957,-0.09,-0.117,0.968317097
1,20,1.023,0.039,-0.129,1.03183865
1,20,0.969,-0.047,-0.152,0.981974541
1,20,0.965,-0.094,-0.117,0.976601249
1,20,1.004,0.055,-0.125,1.013245281
1,20,0.969,0.07,-0.141,0.981703621
1,20,1.031,0.113,-0.109,1.0428859
1,20,0.992,0.078,-0.129,1.003388758
1,20,1.004,-0.023,-0.133,1.013032082
1,20,0.957,-0.141,-0.121,0.974869735
1,20,1.004,0.117,-0.133,1.019506743
1,20,1.027,-0.012,-0.133,1.035645692
1,20,0.961,-0.125,-0.152,0.980943423
1,20,1,0.133,-0.125,1.016520536
1,20,1,0.023,-0.121,1.00755645
1,20,0.984,0.125,-0.16,1.004729317
1,20,1.027,0.078,-0.117,1.036581883
1,20,0.973,-0.055,-0.16,0.987600122
1,20,1,0.078,-0.121,1.010309359
1,20,0.988,-0.09,-0.141,1.002060377
1,20,0.98,0,-0.137,0.989529686
1,20,0.992,-0.047,-0.109,0.999076574
1,20,0.98,-0.105,-0.141,0.99564351
1,20,0.988,0.023,-0.137,0.997718397
1,20,1.043,-0.078,-0.133,1.054334861
1,20,0.969,-0.109,-0.141,0.985252759
1,20,0.996,0.039,-0.133,1.005597335
1,20,1.051,-0.07,-0.121,1.06025563
1,20,0.973,-0.055,-0.148,0.985727143
1,20,0.996,0.07,-0.129,1.00675568
1,20,1.043,-0.027,-0.121,1.050342325
1,20,0.992,-0.094,-0.141,1.00637021
1,20,0.98,0.098,-0.125,0.992788497
1,20,1.07,0.051,-0.125,1.078483194
1,20,1,0.148,-0.117,1.017640899
1,20,1.008,0.031,-0.121,1.015709604
1,20,0.98,-0.074,-0.156,0.995093965
1,20,0.965,-0.102,-0.121,0.977890587
1,20,1.004,0.004,-0.125,1.011759359
1,20,0.977,-0.059,-0.148,0.989906056
1,20,0.965,-0.094,-0.121,0.977088532
1,20,1.023,0.09,-0.125,1.034530812
1,20,0.984,-0.027,-0.145,0.994992462
1,20,0.977,-0.082,-0.121,0.987873474
1,20,1.039,0.109,-0.117,1.051233085
1,20,0.988,0,-0.137,0.997453257
1,20,1.043,0.094,-0.121,1.054194479
1,20,0.992,0.09,-0.125,1.003886946
1,20,0.949,0.012,-0.137,0.958912926
1,20,0.969,-0.121,-0.152,0.988284372
1,20,0.965,-0.039,-0.113,0.972375956
1,20,1.012,-0.016,-0.129,1.020314167
1,20,0.965,-0.098,-0.117,0.976994371
1,20,0.996,0.133,-0.125,1.012585799
1,20,1.02,0.016,-0.125,1.027755321
1,20,0.973,-0.027,-0.145,0.984115339
1,20,0.953,-0.063,-0.113,0.961741649
1,20,1.023,0.055,-0.125,1.032075094
1,20,0.984,-0.078,-0.152,0.998721182
1,20,0.961,-0.063,-0.109,0.969211535
1,20,1.074,0.066,-0.164,1.088452112
1,20,0.992,0.129,-0.148,1.011241316
1,20,1.016,0.051,-0.125,1.024930242
1,20,0.992,0.016,-0.145,1.002668938
1,20,0.984,-0.09,-0.125,0.99598243
1,20,0.992,-0.059,-0.129,1.002090814
1,20,1,0.035,-0.145,1.011063796
1,20,0.988,-0.07,-0.121,0.997840168
1,20,0.969,-0.148,-0.156,0.992572919
1,20,0.992,0.059,-0.137,1.003152032
1,20,0.992,-0.031,-0.121,0.999832986
1,20,0.961,-0.16,-0.156,0.986639245
1,20,0.988,0.055,-0.141,0.999524887
1,20,1.031,-0.016,-0.121,1.038199403
1,20,0.957,-0.16,-0.145,0.981057593
1,20,1.027,0.012,-0.113,1.033267632
1,20,1.02,0,-0.125,1.02763077
1,20,0.996,0.152,-0.156,1.01953715
1,20,1.027,0.078,-0.125,1.037515301
1,20,0.98,-0.047,-0.141,0.991206336
1,20,0.969,-0.086,-0.113,0.979349784
1,20,1.043,0.102,-0.113,1.054050283
1,20,0.965,0.012,-0.129,0.973658051
1,20,1.039,-0.074,-0.121,1.048636257
1,20,0.984,-0.129,-0.148,1.003394738
1,20,0.984,-0.004,-0.133,0.992955689
1,20,0.98,-0.059,-0.113,0.98825604
1,20,1.031,0.098,-0.113,1.041793646
1,20,0.992,0.047,-0.137,1.00251783
1,20,1.031,0.035,-0.121,1.038665971
1,20,1.004,0.113,-0.133,1.019055445
1,20,1.004,-0.012,-0.129,1.012324553
1,20,0.988,0.043,-0.129,0.997313391
1,20,0.957,-0.039,-0.125,0.965916663
1,20,1.016,0.012,-0.125,1.023730922
1,20,0.973,-0.129,-0.16,0.994469708
1,20,0.977,-0.043,-0.125,0.985902125
1,20,1.012,0.047,-0.129,1.021270777
1,20,0.973,-0.109,-0.164,0.992726548
1,20,0.988,-0.02,-0.117,0.995104517
1,20,1.023,0.055,-0.117,1.031136751
1,20,0.977,-0.066,-0.141,0.989326033
1,20,0.988,-0.07,-0.133,0.999366299
1,20,1.016,0.07,-0.121,1.025571548
1,20,0.984,-0.043,-0.152,0.996598716
1,20,0.973,-0.09,-0.125,0.985116237
1,20,1.023,0.063,-0.121,1.032055716
1,20,0.961,-0.02,-0.145,0.97208333
1,20,0.973,-0.094,-0.117,0.984506983
1,20,1.031,0.02,-0.141,1.040789124
1,20,0.957,0.008,-0.141,0.967364461
1,20,1.055,0.109,-0.117,1.067049671
1,20,0.992,0.082,-0.129,1.003707627
1,20,0.988,-0.016,-0.129,0.996514425
1,20,0.992,-0.145,-0.121,1.009816815
1,20,0.992,0.129,-0.129,1.008635712
1,20,1.008,0.004,-0.133,1.016744314
1,20,1,-0.117,-0.156,1.018835119
1,20,0.973,-0.074,-0.121,0.983283276
1,20,1.004,0.023,-0.129,1.012514691
1,20,0.992,0.129,-0.152,1.011834473
1,20,1.047,0.094,-0.121,1.058152163
1,20,0.984,-0.047,-0.152,0.996779314
1,20,0.984,0.102,-0.125,0.997138406
1,20,0.992,-0.105,-0.148,1.008460708
1,20,0.988,-0.004,-0.152,0.999631932
1,20,1.023,0.043,-0.121,1.031028128
1,20,0.977,-0.117,-0.137,0.993472194
1,20,0.992,0.035,-0.133,1.001487893
1,20,1.023,-0.047,-0.137,1.033202304
1,20,0.973,-0.113,-0.141,0.989635792
1,20,1,0.066,-0.137,1.011496416
1,20,1.039,-0.066,-0.129,1.049055766
1,20,0.973,-0.082,-0.137,0.986013184
1,20,0.996,0.082,-0.133,1.008181035
1,20,1.051,-0.043,-0.121,1.058815848
1,20,0.969,-0.023,-0.129,0.977819513
1,20,1,0.098,-0.125,1.012535925
1,20,1.035,0,-0.121,1.042048943
1,20,0.988,0.137,-0.129,1.005760409
1,20,1.016,0.043,-0.129,1.025059023
1,20,0.969,-0.059,-0.16,0.983891254
1,20,0.973,-0.113,-0.113,0.986036003
1,20,1.016,0.016,-0.117,1.022839675
1,20,0.98,-0.039,-0.148,0.991879529
1,20,0.98,-0.105,-0.125,0.9935039
1,20,1.012,0.074,-0.125,1.022372241
1,20,0.996,-0.023,-0.148,1.00719859
1,20,0.969,-0.094,-0.121,0.981039245
1,20,1.055,0.109,-0.121,1.067495667
1,20,0.973,0.008,-0.137,0.982630144
1,20,1.043,0.102,-0.117,1.054486605
1,20,0.992,0.109,-0.133,1.006793921
1,20,0.984,-0.008,-0.125,0.991940018
1,20,0.961,0.074,-0.121,0.971410315
1,20,0.973,-0.047,-0.109,0.980213752
1,20,1,0.012,-0.129,1.008357575
1,20,0.969,-0.094,-0.145,0.98428756
1,20,0.973,-0.074,-0.125,0.983783513
1,20,1.027,0.043,-0.133,1.036468523
1,20,0.992,-0.043,-0.141,1.002892816
1,20,0.965,-0.07,-0.125,0.975576752
1,20,1.035,0.066,-0.121,1.044136964
1,20,0.961,-0.035,-0.137,0.971347003
1,20,0.961,-0.074,-0.117,0.970920182
1,20,1.039,0.094,-0.121,1.050237116
1,20,0.965,-0.043,-0.156,0.978473301
1,20,0.98,-0.063,-0.125,0.989946463
1,20,1.059,0.074,-0.129,1.069391416
1,20,0.977,0.063,-0.141,0.989130426
1,20,1.012,0.012,-0.137,1.02130162
1,20,0.996,0.094,-0.137,1.009762843
1,20,0.996,-0.043,-0.129,1.005239275
1,20,0.973,-0.117,-0.121,0.987450758
1,20,1,0.094,-0.129,1.012658383
1,20,1.008,-0.02,-0.121,1.015433405
1,20,0.969,-0.156,-0.164,0.995084419
1,20,1.004,0.078,-0.129,1.015254155
1,20,1.016,0.023,-0.125,1.023918942
1,20,0.98,0.148,-0.16,1.003944222
1,20,1.004,0.055,-0.129,1.013746517
1,20,0.973,-0.039,-0.137,0.983371242
1,20,0.941,0.133,-0.102,0.955810651
1,20,0.977,-0.094,-0.133,0.990481701
1,20,0.98,-0.008,-0.137,0.989562024
1,20,0.984,0.117,-0.117,0.997814612
1,20,0.965,-0.129,-0.152,0.9853781
1,20,0.996,0.023,-0.137,1.005641089
1,20,1.043,-0.078,-0.121,1.052888408
1,20,0.961,-0.168,-0.164,0.989262857
1,20,0.992,0.023,-0.129,1.00061681
1,20,1.043,-0.039,-0.113,1.049828081
1,20,0.973,-0.156,-0.16,0.998331107
1,20,0.992,0.086,-0.137,1.005101487
1,20,1.027,-0.016,-0.133,1.035699763
1,20,0.969,-0.141,-0.16,0.992190506
1,20,0.984,0.117,-0.121,0.998291541
1,20,1.016,-0.004,-0.125,1.023668403
1,20,0.973,-0.117,-0.152,0.991726777
1,20,1.004,0.141,-0.121,1.021047501
1,20,1.012,0.016,-0.121,1.019333606
1,20,0.992,0.129,-0.117,1.007171286
1,20,1.035,0.078,-0.117,1.044508497
1,20,0.98,-0.066,-0.148,0.993307606
1,20,0.992,-0.027,-0.125,1.000208978
1,20,1.031,0.09,-0.117,1.041513322
1,20,0.984,-0.023,-0.152,0.995936243
1,20,0.992,-0.02,-0.133,1.001075921
1,20,1.027,0.094,-0.113,1.03746518
1,20,0.969,0.008,-0.129,0.97758171
1,20,1.031,0.098,-0.125,1.043163458
1,20,0.996,0.074,-0.133,1.007561909
1,20,1.004,-0.035,-0.129,1.012858332
1,20,0.953,0.109,-0.125,0.967323627
1,20,1.02,-0.027,-0.121,1.027506691
1,20,1.02,-0.008,-0.125,1.027661909
1,20,0.957,-0.16,-0.121,0.977798548
1,20,0.988,0.09,-0.125,0.999934498
1,20,1.016,0.016,-0.125,1.023785622
1,20,0.977,-0.129,-0.16,0.998383694
1,20,0.961,-0.063,-0.113,0.969669531
1,20,0.996,0.031,-0.129,1.004797492
1,20,0.988,-0.086,-0.156,1.003930276
1,20,0.965,-0.102,-0.117,0.977403704
1,20,1.027,0,-0.137,1.036097486
1,20,0.984,0.105,-0.145,1.000152988
1,20,1.043,0.113,-0.121,1.056058237
1,20,0.996,0.02,-0.141,1.006129713
1,20,0.988,-0.063,-0.129,0.998375681
1,20,0.965,-0.141,-0.109,0.98131901
1,20,1.004,0.039,-0.145,1.015165996
1,20,0.98,-0.023,-0.109,0.98631131
1,20,0.973,-0.141,-0.156,0.995462706
1,20,0.996,0.078,-0.141,1.008950445
1,20,0.988,-0.012,-0.129,0.996458228
1,20,0.969,-0.125,-0.152,0.988782079
1,20,0.996,0.113,-0.141,1.012257872
1,20,1.023,-0.039,-0.121,1.030869051
1,20,0.98,-0.09,-0.145,0.994748712
1,20,1.012,0.121,-0.133,1.027849211
1,20,1.023,-0.012,-0.133,1.031679214
1,20,0.938,-0.027,-0.121,0.946157492
1,20,1.004,0.121,-0.121,1.018478277
1,20,1.027,0.016,-0.117,1.033766898
1,20,0.98,0.121,-0.125,0.995322058
1,20,1.039,0.066,-0.125,1.048571409
1,20,0.984,-0.055,-0.156,0.997806093
1,20,0.969,-0.086,-0.109,0.978896317
1,20,1.031,0.035,-0.125,1.039139548
1,20,0.98,-0.02,-0.156,0.992540176
1,20,0.973,-0.098,-0.109,0.983978658
1,20,0.992,0.023,-0.117,0.999140631
1,20,0.988,0.012,-0.141,0.998082662
1,20,1.035,0.117,-0.117,1.048142643
1,20,1.004,0.09,-0.133,1.016762017
1,20,1,-0.027,-0.121,1.007655695
1,20,0.965,0.098,-0.113,0.976523425
1,20,0.941,-0.023,-0.133,0.950630843
1,20,1,-0.004,-0.125,1.007790157
1,20,0.965,0.074,-0.125,0.975871918
1,20,0.953,-0.055,-0.121,0.962223986
1,20,1,0.023,-0.125,1.008044642
1,20,0.965,-0.105,-0.152,0.9825243
1,20,0.941,-0.059,-0.094,0.947522031
1,20,1.012,0.047,-0.129,1.021270777
1,20,0.984,-0.059,-0.145,0.996374428
1,20,0.969,-0.086,-0.125,0.980806811
1,20,1.027,0.063,-0.121,1.036020753
1,20,0.992,-0.008,-0.137,1.001447452
1,20,0.969,-0.086,-0.117,0.979819371
1,20,1.043,0.086,-0.117,1.053059353
1,20,0.969,-0.059,-0.152,0.982622003
1,20,0.973,-0.063,-0.117,0.982032077
1,20,1.035,0.098,-0.121,1.046647027
1,20,0.973,0.09,-0.148,0.988298032
1,20,1.016,0.027,-0.121,1.023536028
1,20,0.992,0.07,-0.137,1.003859054
1,20,0.98,-0.059,-0.121,0.989202709
1,20,0.988,-0.094,-0.133,1.001333611
1,20,0.996,0.086,-0.133,1.008514254
1,20,0.996,-0.039,-0.121,1.004080674
1,20,0.957,-0.148,-0.156,0.980861356
1,20,1.008,0.086,-0.125,1.019355188
1,20,1,-0.02,-0.125,1.007980655
1,20,0.961,-0.156,-0.16,0.986639245
1,20,0.996,0.059,-0.121,1.005056217
1,20,1.023,0.02,-0.121,1.030325191
1,20,0.977,0.16,-0.16,1.002860409
1,20,1.023,0.078,-0.125,1.033555998
1,20,0.977,-0.039,-0.141,0.987892201
1,20,0.988,0.156,-0.109,1.006161518
1,20,0.969,-0.086,-0.137,0.982408265
1,20,0.988,-0.004,-0.137,0.997461277
1,20,0.977,-0.09,-0.117,0.988088053
1,20,1.035,0.109,-0.121,1.047734222
1,20,1,-0.012,-0.133,1.008877099
1,20,0.98,-0.078,-0.121,0.990517541
1,20,1.062,0.121,-0.121,1.075697913
1,20,0.992,0.016,-0.141,1.002098299
1,20,1.039,-0.055,-0.121,1.047466945
1,20,0.98,-0.148,-0.148,1.002101791
1,20,0.992,0.051,-0.145,1.003837636
1,20,1.047,0.008,-0.113,1.05311063
1,20,0.992,0.113,-0.133,1.007234829
1,20,1.004,0.004,-0.129,1.01226133
1,20,0.984,-0.09,-0.148,0.999129621
1,20,0.977,-0.059,-0.133,0.987774772
1,20,1.016,0.035,-0.125,1.024258756
1,20,0.965,-0.117,-0.148,0.983269037
1,20,0.977,-0.035,-0.121,0.985086291
1,20,1.027,0.043,-0.121,1.034997101
1,20,0.973,-0.109,-0.164,0.992726548
1,20,1,-0.031,-0.129,1.008762608
1,20,1.027,0.066,-0.113,1.03530382
1,20,0.973,-0.078,-0.152,0.987885115
1,20,0.969,-0.074,-0.121,0.979325278
1,20,1.016,0.07,-0.121,1.025571548
1,20,1,-0.02,-0.145,1.010655728
1,20,0.973,-0.102,-0.121,0.985785981
1,20,1.016,0.043,-0.129,1.025059023
1,20,0.98,-0.016,-0.148,0.991241646
1,20,0.973,-0.102,-0.121,0.985785981
1,20,0.996,0.055,-0.133,1.006344871
1,20,0.961,0.074,-0.145,0.97469072
1,20,1.062,0.109,-0.117,1.073971136
1,20,1,0.074,-0.125,1.010495423
1,20,1.004,-0.027,-0.117,1.011154785
1,20,0.969,-0.152,-0.156,0.993177225
1,20,0.992,0.113,-0.129,1.006714458
1,20,1.004,-0.004,-0.133,1.01277885
1,20,0.961,-0.129,-0.152,0.981461156
1,20,0.992,0.137,-0.121,1.008699162
1,20,1.012,0.004,-0.133,1.020710047
1,20,0.992,0.117,-0.152,1.010374683
1,20,1.023,0.063,-0.125,1.032532324
1,20,0.98,-0.066,-0.148,0.993307606
1,20,0.996,0.094,-0.117,1.00724426
1,20,0.992,-0.074,-0.141,1.004699458
1,20,0.984,-0.059,-0.148,0.996815429
1,20,0.961,-0.023,-0.117,0.968369248
1,20,1.027,0.086,-0.117,1.037214539
1,20,0.988,-0.02,-0.145,0.99878376
1,20,0.969,-0.07,-0.117,0.978544838
1,20,1.023,0.082,-0.125,1.033865562
1,20,0.996,-0.008,-0.148,1.006967725
1,20,0.98,-0.078,-0.102,0.988376447
1,20,1.027,0.043,-0.129,1.035962837
1,20,0.988,0.043,-0.133,0.997838664
1,20,1.043,0.105,-0.125,1.055698347
1,20,1,0.066,-0.129,1.010443962
1,20,1.008,-0.012,-0.121,1.015307343
1,20,0.957,0.094,-0.113,0.968222082
1,20,0.949,-0.051,-0.121,0.958041231
1,20,0.996,0.004,-0.129,1.004327138
1,20,0.973,-0.121,-0.156,0.992827276
1,20,0.957,-0.074,-0.117,0.966961219
1,20,1.031,0.004,-0.141,1.040604632
1,20,0.969,-0.094,-0.152,0.985343087
1,20,1,-0.098,-0.137,1.014087274
1,20,1.02,0.059,-0.137,1.030849165
1,20,0.988,-0.059,-0.148,1.000764208
1,20,0.973,-0.098,-0.121,0.98538013
1,20,1.035,0.082,-0.121,1.0452703
1,20,0.988,-0.023,-0.129,0.996651393
1,20,0.977,-0.082,-0.117,0.987391513
1,20,1.059,0.105,-0.117,1.070604969
1,20,0.988,0.012,-0.137,0.997525438
1,20,1.039,0.102,-0.113,1.050092377
1,20,0.996,0.074,-0.137,1.008097714
1,20,0.988,-0.027,-0.121,0.99574796
1,20,0.977,-0.105,-0.117,0.989567077
